Key,Value_Length,Write_Duration
lorem_725,5378,0.0008959770202636719
lorem_730,5417,0.00090789794921875
lorem_735,5455,0.0009038448333740234
lorem_740,5501,0.0009219646453857422
lorem_745,5525,0.0009179115295410156
lorem_750,5569,0.0008828639984130859
lorem_755,5619,0.0011260509490966797
lorem_760,5635,0.0009319782257080078
lorem_765,5691,0.0009081363677978516
lorem_770,5711,0.0009129047393798828
lorem_775,5715,0.000881195068359375
lorem_780,5799,0.0009169578552246094
lorem_785,5801,0.0010449886322021484
lorem_790,5846,0.0009400844573974609
lorem_795,5878,0.0009300708770751953
lorem_800,5950,0.0009210109710693359
lorem_805,6002,0.0009431838989257812
lorem_810,6011,0.0009500980377197266
lorem_815,6045,0.0008966922760009766
lorem_820,6054,0.0009222030639648438
lorem_825,6110,0.0008978843688964844
lorem_830,6173,0.0011310577392578125
lorem_835,6216,0.0009160041809082031
lorem_840,6217,0.0009338855743408203
lorem_845,6259,0.001026153564453125
lorem_850,6322,0.0009427070617675781
lorem_855,6336,0.0009338855743408203
lorem_860,6366,0.0009372234344482422
lorem_865,6406,0.000926971435546875
lorem_870,6485,0.0011129379272460938
lorem_875,6496,0.0010330677032470703
lorem_880,6508,0.0009331703186035156
lorem_885,6565,0.0009238719940185547
lorem_890,6614,0.0009143352508544922
lorem_895,6628,0.001008749008178711
lorem_900,6689,0.0010371208190917969
lorem_905,6728,0.0009260177612304688
lorem_910,6754,0.0009210109710693359
lorem_915,6782,0.0009312629699707031
lorem_920,6827,0.0010221004486083984
lorem_925,6858,0.0009360313415527344
lorem_930,6912,0.0009877681732177734
lorem_935,6928,0.0010459423065185547
lorem_940,6990,0.0009081363677978516
lorem_945,7011,0.000985860824584961
lorem_950,7044,0.0009226799011230469
lorem_955,7087,0.0009560585021972656
lorem_960,7114,0.0011157989501953125
lorem_965,7175,0.00096893310546875
lorem_970,7232,0.0009500980377197266
lorem_975,7233,0.0009441375732421875
lorem_980,7268,0.0009319782257080078
lorem_985,7301,0.0010349750518798828
lorem_990,7351,0.0008890628814697266
lorem_995,7390,0.0009160041809082031
lorem_1000,7399,0.0009317398071289062
